job_id,benchmark,model_key,method,task_id,seed,budget,SUN,AUDC,mSUN,candidate_oracle_attempts,complete,model_revision_recorded,selected_generation_recorded,actual_model_state_hash,execution_profile_fingerprint,raw_result_sha256,raw_result_relative_path,raw_RPC_sha256,raw_RPC_relative_path,receipt_sha256,receipt_relative_path,acceptance_evidence_kind,acceptance_evidence_sha256,acceptance_evidence_relative_path,scope_registration_sha256,result_artifact_kind,original_runner_accepted,derived_acceptance,root_adoption_sha256,root_adoption_relative_path,verification_basis,source_observation_CST
all30-final-made-7c0efd227bf52418fb36aad2,made,qwen35_4b,baseline,Ag-Nd-Pd-Pt-Tb,1,10,4,0.5,0.4,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,c01d8a3159c8432f2090355e6f739ebbe5bd4c48241e17eeb31b055de4cc443e,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/result.json,d373fbc844900c7f9f141c05cc15dfb4371d220db6e647b38d9bd7608d2e2454,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-4754243cb39463fe720f858f,made,qwen35_4b,esopt_graph_risk,Au-Cr-Cs-Dy,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,851f16288bf92234bc9e9186c82ee6c52dff0924ed1f0a90ad786b0832ca1893,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-4754243cb39463fe720f858f/6a0d267f0f7b425090547e5ae101d217/result.json,86f50ea562ff3df7a939506b6046157d99c2bff8f89f54bf9c55a415544c8023,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-4754243cb39463fe720f858f/6a0d267f0f7b425090547e5ae101d217/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
extension-final-made-771b1767fddc6d875c57c295,made,qwen35_4b,baseline,Au-K-Tb,1,10,6,0.8,0.6,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,7adc7937119dbda02df3641d0bb46a2a9dc11cac88d0e17201919b77372a223b,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-771b1767fddc6d875c57c295/3f8ddbc9cdaf4ac986284e9eff9ddc8e/result.json,b0227e366f8a38ce72ec0cda1521c99fc45de43223693166b4afd0200d310fff,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-771b1767fddc6d875c57c295/3f8ddbc9cdaf4ac986284e9eff9ddc8e/rpc/rpc.jsonl,,,original_five_global_receipt,2aa6a4292bcb8d1b9f42126bbc7ff84ebb0a22d24a37d89425059f65c9882f32,evaluation_workspaces/made_cumulative_five_v1/experiments/evaluation_extension_stage_receipts/final.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
extension-final-made-c45054a96220519898111679,made,qwen35_4b,esopt_graph_risk,Au-K-Tb,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,4b05943120082ed5477d95a2a7b31583961010694bf2b9195632b6867b10b110,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-c45054a96220519898111679/46e14473f73a416eb2a828538bc17681/result.json,42c9018b7b926dba44177323243ef6e415bbedab8e9234a701a2f7884a2a49bc,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-c45054a96220519898111679/46e14473f73a416eb2a828538bc17681/rpc/rpc.jsonl,,,original_five_global_receipt,2aa6a4292bcb8d1b9f42126bbc7ff84ebb0a22d24a37d89425059f65c9882f32,evaluation_workspaces/made_cumulative_five_v1/experiments/evaluation_extension_stage_receipts/final.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-3a5820b8ce47b3e91e806915,made,qwen35_4b,baseline,Au-Tb-V-Y,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,b25deccc3fb13fe99fdd930d2b91e14370b3ae6b22014c17f11bf0ac20f23abf,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-3a5820b8ce47b3e91e806915/aee96b622f024bf8b62ed35d1e5473f5/result.json,0c297c63472ce828cae0f88d681884314d232eb74d425c6802449ef8c9823c55,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-3a5820b8ce47b3e91e806915/aee96b622f024bf8b62ed35d1e5473f5/rpc/rpc.jsonl,,,original_per_worker_ledger,29dd0a88da5342912f0357f51891152bfb984d3a7e1b16525a68bf0395e722a5,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-70b2bcb089d3baa38fa11a37,made,qwen35_4b,esopt_graph_risk,Au-Tb-V-Y,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,2a66e89b9346a79a78b9504d653770c57937414bfdc86b2af25bf48d584545a6,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-70b2bcb089d3baa38fa11a37/c436ca0229c344af8799611631d26124/result.json,2627004957392e8d8375cd3fe9fbb8f1b95560a3e7d433e947ebacc8d18a1c85,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-70b2bcb089d3baa38fa11a37/c436ca0229c344af8799611631d26124/rpc/rpc.jsonl,,,original_per_worker_ledger,29dd0a88da5342912f0357f51891152bfb984d3a7e1b16525a68bf0395e722a5,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-6a08269555caa8120c6d8a31,made,qwen35_4b,baseline,Ba-Be-Hf-Li,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,050264829461bc48d02b09c47d138f5baa6471039f85cd1e1cbfe1f2d616ad99,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-6a08269555caa8120c6d8a31/fe8c830cb6d441079f85670f2854fe1a/result.json,7b92f86b6532271ce8dbc2b0aa70ca6fc0c118d933b2ca6643e9185f1e3ca164,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-6a08269555caa8120c6d8a31/fe8c830cb6d441079f85670f2854fe1a/rpc/rpc.jsonl,,,original_per_worker_ledger,b060350ca81b18ed8ca0b7e019ec25ec1f5fc2ab2b4f356f91691796e882ee4a,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-81f7ae6412df7a9830ab16d2,made,qwen35_4b,esopt_graph_risk,Ba-Be-Hf-Li,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,c2e21042c0200687cde81805540dc603b1d8b32ffa9ee4b01d10c18658124dfc,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-81f7ae6412df7a9830ab16d2/ec4e815e367243c0b9cdb33780cde918/result.json,54a29a643f69119f6ab116ace31781efae1b230e49ce26aa97c233bce159801e,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-81f7ae6412df7a9830ab16d2/ec4e815e367243c0b9cdb33780cde918/rpc/rpc.jsonl,,,original_per_worker_ledger,b060350ca81b18ed8ca0b7e019ec25ec1f5fc2ab2b4f356f91691796e882ee4a,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-6e37b7222567aa49a67d1d87,made,qwen35_4b,baseline,Ba-Nd-Ni-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,7da069925755a044509ddd975340caf0fbdde6e6238747c817b22135c3d6ba9f,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-6e37b7222567aa49a67d1d87/c7b4eabb61504a37b9b9c5fa3c9ca6c3/result.json,a57f67d01d2c63565f5a53110a29315d026b31995b91620ac08458a701e87c54,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-6e37b7222567aa49a67d1d87/c7b4eabb61504a37b9b9c5fa3c9ca6c3/rpc/rpc.jsonl,,,original_per_worker_ledger,70b657d6892cbc26adc07acfbb34f04cddbf8e1b479fbb2c7b7eb9b8cbce77ce,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-3b6d75c2fa78012d74822eb9,made,qwen35_4b,esopt_graph_risk,Ba-Nd-Ni-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,02bfb09bce61c38a836805fb5072f2c7c66e270e2edae36fa63e99a8978e24d8,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-3b6d75c2fa78012d74822eb9/bb77e5525e2945739d721c203b66e75b/result.json,50199632d9212098d536590d99bbed644cf1a5d0741fd96be6360c88fae6c3aa,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-3b6d75c2fa78012d74822eb9/bb77e5525e2945739d721c203b66e75b/rpc/rpc.jsonl,,,original_per_worker_ledger,70b657d6892cbc26adc07acfbb34f04cddbf8e1b479fbb2c7b7eb9b8cbce77ce,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-9577fc5b372192d5a57a0b66,made,qwen35_4b,baseline,Ca-Fe-Gd-Pb-Tb,1,10,1,0.09,0.1,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,eef2ce755475ebf5a03287236ee3282037542f20c2fba58a6225636621a85329,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-9577fc5b372192d5a57a0b66/ef59511827c84246bd7b442c8f47b7b3/result.json,ffcff2200a21b20c7f49b0db4ade30273b41c889b2c59c8622fef994fa63cce3,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-9577fc5b372192d5a57a0b66/ef59511827c84246bd7b442c8f47b7b3/rpc/rpc.jsonl,,,original_per_worker_ledger,70b657d6892cbc26adc07acfbb34f04cddbf8e1b479fbb2c7b7eb9b8cbce77ce,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-ca4d392d588e45b39931f2c9,made,qwen35_4b,esopt_graph_risk,Ca-Fe-Gd-Pb-Tb,1,10,2,0.1,0.2,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,5853d007e7d62748821ad1c77b623e3f866f8d9321718b1579cabfd29ec267d8,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-ca4d392d588e45b39931f2c9/709fc4379a4046b0b7850fd9195945c2/result.json,b6874cecaf67bdc81cfe07a7dc228ca23d2c2d9c7c26233b005146880b115a2a,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-ca4d392d588e45b39931f2c9/709fc4379a4046b0b7850fd9195945c2/rpc/rpc.jsonl,,,original_per_worker_ledger,70b657d6892cbc26adc07acfbb34f04cddbf8e1b479fbb2c7b7eb9b8cbce77ce,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-f97b9ead831963615e7b4a32,made,qwen35_4b,baseline,Ca-Pd-Sn-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,926ecc3dc439ec56dec7f410e3dc8543d6daddfef69a1248dc3ac86f4920f2d8,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-f97b9ead831963615e7b4a32/d25198238e83420bb3623020b5328874/result.json,144b05a80d2fd8e2c51472158ca34a3e8a67d0b82d4b60b5c95f28e950b22287,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-f97b9ead831963615e7b4a32/d25198238e83420bb3623020b5328874/rpc/rpc.jsonl,,,original_per_worker_ledger,6acff4b755bedb7cfb8943bd81f17909af505e608ce2b6e38690b6cf12538bd0,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-47b3183a8bb689fcbb041a8f,made,qwen35_4b,esopt_graph_risk,Ca-Pd-Sn-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,eecfd2fc7d16ebd7dbed208700978b151f939c5eeb9546cbbb1c3bb06f0a0332,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-47b3183a8bb689fcbb041a8f/4aef9ff2829a4aae906b5522b1fac090/result.json,b7f0acd9449e6f8e35c116a5ed1630469c1182c0b249bba8bbaa59c0a60b8526,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-47b3183a8bb689fcbb041a8f/4aef9ff2829a4aae906b5522b1fac090/rpc/rpc.jsonl,,,original_per_worker_ledger,6acff4b755bedb7cfb8943bd81f17909af505e608ce2b6e38690b6cf12538bd0,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-4f2170f84bd98c346e4d478e,made,qwen35_4b,baseline,Cd-Gd-Mn-Na-Ta,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,0b6b35e565e3330ac1b08d6678b6fd0675a76cf1d884cc35014a77b076391db2,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-4f2170f84bd98c346e4d478e/6fdece8eb9e749449815513c10a39ca0/result.json,13880085b66789945d86e12710cf6085d3db0bc71117f8d658be855f0a184b9b,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-4f2170f84bd98c346e4d478e/6fdece8eb9e749449815513c10a39ca0/rpc/rpc.jsonl,,,original_per_worker_ledger,6acff4b755bedb7cfb8943bd81f17909af505e608ce2b6e38690b6cf12538bd0,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-77e8aed9df72d16d470b6252,made,qwen35_4b,esopt_graph_risk,Cd-Gd-Mn-Na-Ta,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,41a5018ec51c53e2fdce58ae4b3879eb948d8b3e6b907b770c45a86605406f57,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-77e8aed9df72d16d470b6252/8edb31f0f87f4f85983e047347b6fa3d/result.json,4729f29b999828611c71cbc823c8d266635010cb83c1a5a5bdb3dcc04388ec04,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-77e8aed9df72d16d470b6252/8edb31f0f87f4f85983e047347b6fa3d/rpc/rpc.jsonl,,,original_per_worker_ledger,6acff4b755bedb7cfb8943bd81f17909af505e608ce2b6e38690b6cf12538bd0,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-b9fe5a319d6c88bb44e6d609,made,qwen35_4b,baseline,Cd-Li-Nd-Ti-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,90b27bfd8d21deb607b538538b071b1d1d6641a4c2fdf476c212e75dd4c4a429,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-b9fe5a319d6c88bb44e6d609/110b04d7ec3148639a827848e5f7818a/result.json,2ea40e27cf93d3310877e39a31648ca1cb5b14ec8f78fffee978854212f05b0f,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-b9fe5a319d6c88bb44e6d609/110b04d7ec3148639a827848e5f7818a/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-844717030b1249db9cea8c19,made,qwen35_4b,esopt_graph_risk,Cd-Li-Nd-Ti-W,1,10,7,0.67,0.7,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,ad8d8d20da05d24e52920b5f8764dbf3fdcf972cff78fc204ce586fa95e23b4f,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-844717030b1249db9cea8c19/044bdd13fc9c4ca4a93b2e712d7ae4e6/result.json,64a01e2a197da8742965c4399e6f9e06eb7010ca8f6b9b4113e6fcac475c72e7,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-844717030b1249db9cea8c19/044bdd13fc9c4ca4a93b2e712d7ae4e6/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-b0b5169d793729c1ce52868e,made,qwen35_4b,baseline,Ce-Er-Pb-Rh,1,10,1,0.19,0.1,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,52923b01a3586ff9854efe035313ae58bbea315719fb818c970522a9535f2696,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-b0b5169d793729c1ce52868e/49872514777648ffaf8e643fdf1f613c/result.json,6f35352e417dfc227ce5efa7184accbc4cb1db2593c1281528b3d05be206bd13,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-b0b5169d793729c1ce52868e/49872514777648ffaf8e643fdf1f613c/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
all30-final-made-ad9a8021ac5bcfa3cbf9354b,made,qwen35_4b,esopt_graph_risk,Ce-Er-Pb-Rh,1,10,4,0.58,0.4,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,a3f02b08cf2b3b6896beddf7e96d39e1175f8485f5d1085f4f9ba105eb3c7428,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-ad9a8021ac5bcfa3cbf9354b/3896e73e76da44fc87d18d530ed8ca14/result.json,c55eabee26bc11307595d4b0ca9bfcc90a8324199c96b973c0ecc4d2cf70dce1,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-ad9a8021ac5bcfa3cbf9354b/3896e73e76da44fc87d18d530ed8ca14/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
